,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1224,1224," While they were at the park for an afternoon of games, Quinn threw the frisbee to his friend"," While they were at the park for an afternoon of fun, Quinn tossed the frisbee to his buddy"," During their outing to the park, Quinn lobbed the frisbee over to her companion",2,2,2,2,0.10948324203491211,0.0883895754814148,0.9477380514144897,0.8037694096565247
1225,1225, Jesse was upset but unfortunately went a little too far when he yelled at his brother," Jesse was fuming, but he took it too far when he shouted at his brother"," Jesse was so angry that he yelled at his brother, unfortunately going a bit overboard",2,2,2,1,0.09837067127227783,0.09601813554763794,0.8555940389633179,0.87101811170578
1226,1226," Addison had been practicing for the driver's exam for months  He finally felt he was ready, so he signed up and took the test"," Addison had been prepping for the driver's exam for months, so he was pumped when he finally felt ready to take the test"," After months of studying for the driver's exam, Addison finally felt confident enough to sign up and take the test",0,0,2,2,0.08417308330535889,0.0763932466506958,0.7659747004508972,0.7179509401321411
1227,1227, Tracy threw in the towel on the history test because she knew she would fail, Tracy decided to call it quits on the history test since she knew she wasn't going to pass," Tracy couldn't bear the thought of doing poorly on the history test, so she threw in the towel",0,0,0,1,0.1111149787902832,0.10730504989624023,0.8829512596130371,0.9151408672332764
1228,1228, Taylor caught a cold because they kissed Jan, Taylor got sick because he kissed Jan, Taylor caught a cold after kissing Jan,0,0,0,2,0.10645949840545654,0.11964714527130127,0.8722782731056213,1.0181080102920532
1229,1229, Addison ate their bread and then immediately asked for seconds and thirds, Addison devoured his bread and then requested additional slices without hesitation,,1,1,0,1,0.08403068780899048,0.0,0.7751477360725403,0.0
1230,1230," After they picked a hiking trail to take together, Sydney met Skylar near the canyon edge", Sydney and Skylar crossed paths at the canyon's edge after they decided on a hiking trail to tackle together," After selecting a scenic hiking trail, Sydney and Skylar came across each other near the canyon rim",2,2,2,2,0.08307790756225586,0.07901465892791748,0.8636786937713623,0.8243751525878906
1231,1231, Casey was feeling pains in their arms and their chest, Casey was experiencing aches in his arms and chest, Casey was feeling discomfort in her arms and torso,0,0,0,0,0.0856054425239563,0.06922644376754761,0.8892595767974854,0.6852080821990967
1232,1232, Austin got extra help on the paper due tomorrow, Austin received additional support with his paper that is due tomorrow, Austin is getting some extra assistance with the paper that's due tomorrow,1,1,1,1,0.0802796483039856,0.08648049831390381,0.7499608397483826,0.8439667224884033
1233,1233, Jesse was recovering from her battle with the flu  They were feeling much better than before, Jesse was on the mend after his fierce fight with the flu  He was feeling a heck of a lot better now, Jesse was bouncing back from her sickness with the flu  She was feeling so much better now and couldn't wait to get back to her normal self,0,0,0,1,0.07019156217575073,0.0764007568359375,0.6736695170402527,0.7417334318161011
1234,1234, Alex took up collection of stamps after going to the antique store and bought them, Alex started collecting stamps as a hobby after visiting an antique store and purchasing some," After going to the antique store, Alex discovered a new passion for stamp collecting and bought some beautiful stamps",0,1,0,0,0.09758388996124268,0.087360680103302,0.9760390520095825,0.8797563314437866
1235,1235," After Jesse thoroughly criticized Riley's new painting, Riley regarded Jesse with hurtful eyes"," After Jesse gave Riley's new painting a harsh review, Riley shot back with a cold stare"," After Jesse bluntly criticized Riley's artwork, Riley gazed at him with hurt and offense",0,2,0,0,0.08573806285858154,0.08622807264328003,0.9211645126342773,0.9385860562324524
1236,1236, Aubrey was taking a test and had an answer sheet hidden on her desk, Aubrey was seated at his desk and had a response sheet secretly tucked away, Aubrey had an answer key hidden beneath her desk as she took the exam,1,1,1,1,0.08648425340652466,0.0999760627746582,0.7692574262619019,0.8505996465682983
1237,1237, Ash gave up on the test he was taking in math, Ash threw in the towel on the math test he was taking, Ash decided to call it quits on the math test he was working on,0,1,1,1,0.09332072734832764,0.11053955554962158,0.8469401597976685,0.9253489971160889
1238,1238, Bailey embarrassed their girlfriend infront of all her friends by making a joke about her dress, Bailey regrettably humiliated his girlfriend in front of all her friends by cracking a joke about her outfit," Bailey carelessly mocked his girlfriend's dress in front of all her friends, leaving her mortified",1,1,1,1,0.08219331502914429,0.08892273902893066,0.7772929668426514,0.739859938621521
1239,1239, Robin went with Jan's friends to school when her own friends didn't show up, Robin accompanied Jan's friends to school when his own buddies failed to show up, Robin went with Jan's friends to school since her own friends didn't make it,2,2,2,2,0.11178690195083618,0.11374998092651367,0.9619178175926208,0.9637696743011475
1240,1240, Austin took them out for dinner and the others were pleased when he told them to pick something off of the dessert menu," Austin treated them to a scrumptious dinner, and the guys were thrilled when he offered to buy them desserts from the menu"," Austin took the ladies out for a delicious dinner, and they were delighted when he suggested they each pick out a sweet treat from the dessert menu",2,2,0,0,0.0554509162902832,0.05750155448913574,0.656318187713623,0.6694753170013428
1241,1241," Aubrey practiced a lot, tried out for the team and made the squad"," Aubrey put in a lot of effort, auditioned for the team, and landed a spot on the roster"," Aubrey worked tirelessly, tried out for the team, and secured a position on the squad",2,2,2,2,0.09993934631347656,0.10981261730194092,0.8256320953369141,0.8776732087135315
1242,1242, Jesse went to far when he yelled at his students and pondered over it all evening after school, Jesse took his frustration too far when he berated his students and reflected on it all night after school, Jesse's behavior was unacceptable when he shouted at his students and dwelled on it all evening after class,0,0,0,1,0.0778193473815918,0.07061594724655151,0.753480076789856,0.718122661113739
1243,1243, Robin went to school with Jan and went to her first class with her as well, Robin accompanied Jan to her first class at school," Robin and Jan went to school together, with Robin joining Jan in her first class",2,0,2,2,0.11552560329437256,0.12733817100524902,1.0552750825881958,1.1550047397613525
1244,1244, Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well," Alex reached out for assistance with kitchen cleaning, and Aubrey stepped up to the plate and pitched in to get the job done"," Alex was feeling overwhelmed with the mess in the kitchen, so Aubrey lent a hand and together they tidied up the space",2,2,0,2,0.09855043888092041,0.0884103775024414,0.8972176313400269,0.8400532007217407
1245,1245, Addison had run away after being mistreated by their wicked stepmother, Addison had taken off after being mistreated by their wicked stepmother, Addison had escaped after being cruelly treated by their evil stepmother,0,0,0,0,0.10455477237701416,0.09883087873458862,0.9595465660095215,0.9044517874717712
1246,1246, Aubrey helped Sasha move by bringing their big truck over to pack boxes into, Aubrey lent Sasha a hand with their move by bringing his trusty truck over to load up boxes,,2,2,2,2,0.08939206600189209,0.0,0.8308634757995605,0.0
1247,1247, Cameron rode Jan's motorcycle to work when their car would not start, Cameron took Jan's bike for a spin to work when their car wouldn't start, Jan and Cameron hopped on her motorcycle and rode to work when their car broke down,1,1,1,1,0.08733564615249634,0.07581746578216553,0.8128345012664795,0.757070004940033
