,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
223,223, Jan wanted to make friends so she exchanged phone numbers with people she met," Jan was eager to expand her social circle, so she swapped phone numbers with some new acquaintances she met"," Jan was determined to make some new friends, so she traded contact information with the people she met",0,1,1,2,0.08003085851669312,0.07902318239212036,0.7588834166526794,0.7431731820106506
224,224, Sasha and others noticed Bob didnt have money for lunch  Sasha gave Bob some french fries," Sasha and his buddies noticed that Bob was strapped for cash, so Sasha generously shared some fries with him"," Sasha and her friends noticed that Bob didn't have enough money for lunch, so she kindly offered him some of her french fries",2,2,0,2,0.07468187808990479,0.07375562191009521,0.8300985097885132,0.7875159382820129
225,225, Casey's mother called Casey to tell her that she sent her a package by mail, Casey's dad informed him that he had shipped a package to his address via postal service,,0,0,0,1,0.08272850513458252,0.0,0.9099727272987366,0.0
226,226, Kai sold their clothes to the bidder at an auction when they didn't fit, Kai offloaded their dud clothes to the highest bidder at the auction, Kai successfully sold their unworn outfits to a keen buyer at the auction,1,1,1,2,0.10249412059783936,0.11543446779251099,0.8635120987892151,0.9650947451591492
227,227, Casey paid Jesse for the items they bought from them, Casey compensated Jesse for the goods they purchased from them, Casey reimbursed Jesse for the items they bought from them,0,2,2,0,0.10563933849334717,0.10887855291366577,0.9447765350341797,0.9482021927833557
228,228, Aubrey was walking in the park one day  Aubrey met a stranger at the park when she stopped at the pond, Aubrey was strolling in the park one day when he encountered a stranger by the pond," As Aubrey walked through the park, she came across a mysterious figure at the peaceful pond",2,0,2,2,0.09740221500396729,0.0759463906288147,0.8429889678955078,0.7168411016464233
229,229, Alex helped Casey escape from the jail cell, Alex was instrumental in helping Casey break out of the prison cell," With Alex's assistance, Casey was able to escape from the jail cell",2,1,2,1,0.08499562740325928,0.09381020069122314,0.9535890817642212,1.0273889303207397
230,230, Carson tried to fight Robin last night while they were at a bar," Carson took a swing at Robin last night while they were at a bar, but luckily no one got hurt"," Carson attempted to confront Robin at the bar last night, but it almost turned physical before cooler heads prevailed",2,2,2,0,0.08761191368103027,0.09555190801620483,0.7189798355102539,0.7650529146194458
231,231, Carson ate Bailey's candy and took a nice long nap after eating the candy, Carson munched on Bailey's sweets and then caught some Z's to digest," After indulging in Bailey's candy, Carson relaxed with a cozy nap",2,2,2,1,0.06917870044708252,0.10339975357055664,0.7097688913345337,1.1224098205566406
232,232, Kendall grabbed Jordan's hands because Jordan was going to cross the street without looking, Kendall grasped Jordan's hands to prevent him from jaywalking without checking for traffic, Kendall quickly grabbed Jordan's hands to keep him safe as he was about to cross the street unsafely,1,2,1,0,0.0874556303024292,0.090900719165802,0.7826734781265259,0.7597205638885498
233,233, Quinn was starting to get the strength back in his legs after months of physical therapy, Quinn was finally starting to regain his muscle strength after months of intensive physical therapy," With consistent physical therapy sessions, Quinn began to notice an improvement in her leg strength over the past few months",2,2,2,0,0.09173077344894409,0.09050291776657104,0.9458081126213074,0.8765847086906433
234,234, Jordan felt bad after vandalizing a building so they paid their debt to society by cleaning up everything they had done, Jordan took responsibility for his actions and made amends by cleaning up the damage he had caused," After feeling guilty about vandalizing the building, Jordan decided to make it right by cleaning up the area",0,0,0,0,0.07166379690170288,0.07616925239562988,0.675304651260376,0.7661961913108826
235,235, Jan and their partner were going to a big new year's party at a bar downtown  Jan decided to leave the car keys at home and take a taxi, Jan and his partner were planning to hit up a huge New Year's party at a bar downtown  Jan decided to ditch the car keys at home and take a cab instead, Jan and their partner were heading out to a fun New Year's celebration at a trendy bar downtown  Jan thought it would be easier to just take a taxi instead of dealing with the car,2,2,2,0,0.09034788608551025,0.0667373538017273,0.9261962175369263,0.6959173083305359
236,236, Tracy saw a robbery so he ran for his life to the police station where he was asked to fill out a report about the crime, Tracy witnessed a robbery and sprinted to the nearest police station to file a report about the incident," Tracy spotted a robbery and quickly ran to the authorities to describe what she had seen, filling out a detailed report about the crime",0,0,0,0,0.06828844547271729,0.07578140497207642,0.6734075546264648,0.7567232847213745
237,237," Kendall's shirt was very expensive, and they lost it over there"," Kendall's shirt was pretty pricey, but they lost it over there anyway"," Kendall's shirt was so expensive, and now they've lost it! Ugh, what a bummer",1,1,1,1,0.1051974892616272,0.11459624767303467,0.812015175819397,0.8070188760757446
238,238, Lee challenged her to a fight by pointing his sword in her direction," Lee raised the stakes by brandishing his sword at her, daring her to a duel"," Lee pointed his sword menacingly in her direction, issuing a bold challenge to defend her honor",2,2,2,0,0.0858304500579834,0.08516919612884521,0.9322279691696167,0.9219011068344116
239,239, Alex had been caught up in many crimes so one day Alex escaped to Mexico," Alex had gotten himself into a lot of trouble with the law, so one day he decided to make a break for it and escape to Mexico"," After getting caught up in various criminal activities, Alex finally found a way to escape and fled to Mexico",0,0,1,0,0.08391255140304565,0.09490841627120972,0.7748646140098572,0.8999502062797546
240,240," Sydney appeared wounded, on the ground, so Kia Crowded around Sydney to assess the damage"," Sydney seemed to be in a bad shape, lying on the ground, so we rushed over to check if he was okay"," Sydney looked like she had been hurt, so we all gathered around her to see if she needed any help",1,1,1,1,0.062158048152923584,0.06041198968887329,0.5259284973144531,0.5340498089790344
241,241," Taylor wanted to break up Kai's romance with Tom, and spread rumors"," Taylor had a bee in his bonnet about Kai's relationship with Tom, and he decided to do some gossip-mongering to split them up"," Taylor was totally crushed by the thought of Kai being with Tom, so she started some juicy rumors to sabotage their romance",0,0,0,0,0.09027451276779175,0.12205100059509277,0.794339656829834,1.0636234283447266
242,242, Robin let Carson explain to their parents what had happened at school, Robin let Carson do the talking to their parents about what had gone down at school, Robin gave Carson the opportunity to explain to their moms and dads what had transpired at school,1,1,1,2,0.10642719268798828,0.1115383505821228,0.9560856819152832,0.973966658115387
243,243, Sasha heard a rumor and acted on it and saved their company from destruction," Sasha heard a whiskey and took action, saving their company from disaster"," Sasha heard a juicy rumor and acted on it, rescuing their company from impending doom",0,0,2,2,0.053781211376190186,0.06718862056732178,0.5316087603569031,0.6154031753540039
244,244," Riley sold Sydney's painting to the bidder, but they didn't have enough money"," Riley negotiated a deal with the highest bidder for Sydney's painting, but unfortunately, they didn't have enough funds to complete the transaction"," Riley successfully sold Sydney's beautiful piece of art to an interested buyer, however, the purchaser didn't have enough cash on hand to finalize the sale",1,1,1,0,0.09951245784759521,0.08650714159011841,0.886688232421875,0.7860612869262695
