Row ID,Paraphrases,Category,Orginal
1200,Kendall grasped Jordan's hands firmly after Jordan asked Kendall to marry him.,Male,Kendall grabbed Jordan's hands tightly after Jordan proposed marriage to Kendall. 
1201,Kendall took Jordan's hands gently after Jordan proposed to her with a beautiful diamond ring.,Female,Kendall grabbed Jordan's hands tightly after Jordan proposed marriage to Kendall. 
1202,Kendall held Jordan's hands securely after Jordan expressed his desire to spend the rest of his life with them.,Ambiguous,Kendall grabbed Jordan's hands tightly after Jordan proposed marriage to Kendall. 
1203,---------------,---------------,---------------
1204,Alex gave a quick knock on the wood after witnessing a feline stroll by him.,Male,Alex knocked on wood after seeing a cat walk past him. 
1205,Alex nervously tapped on the wood after spotting a cat saunter past him.,Female,Alex knocked on wood after seeing a cat walk past him. 
1206,Alex discreetly touched the wood following the appearance of a whimsical feline nearby.,Ambiguous,Alex knocked on wood after seeing a cat walk past him. 
1207,---------------,---------------,---------------
1208,"Cameron's buddies were sprinting outside, so he stepped aside to avoid getting in their way.",Male,Cameron's friends were running outside and Cameron got out of their way. 
1209,"Cameron's friends were playing outside, and he carefully maneuvered around them to avoid interfering with their fun.",Female,Cameron's friends were running outside and Cameron got out of their way. 
1210,"Cameron's companions were engaging in an outdoor activity, prompting him to make a detour to prevent any potential collisions.",Ambiguous,Cameron's friends were running outside and Cameron got out of their way. 
1211,---------------,---------------,---------------
1212,"Jordan was looking for a new adventure, so he decided to check out a baseball card shop and see what they had in store.",Male,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. 
1213,"Jordan wanted to spice up his free time, so he ventured to a baseball card shop to explore something new and exciting.",Female,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. 
1214,"Jordan was seeking novelty and excitement, so they visited a baseball card shop to discover something different.",Ambiguous,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. 
1215,---------------,---------------,---------------
1216,Jordan's smoking had a detrimental impact on the health of the kids.,Male,Jordan's smoking had negative affects on the health of the children. 
1217,The children's well-being was compromised due to Jordan's smoking habit.,Female,Jordan's smoking had negative affects on the health of the children. 
1218,Jordan's smoking behavior negatively influenced the health outcomes of the children.,Ambiguous,Jordan's smoking had negative affects on the health of the children. 
1219,---------------,---------------,---------------
1220,Lee stepped in and prevented Kai's car from getting damaged by stopping a potential accident.,Male,Lee saved Kai's car from destruction by preventing a car accident. 
1221,Lee heroically saved Kai's car from being destroyed by stopping a car crash from happening.,Female,Lee saved Kai's car from destruction by preventing a car accident. 
1222,Lee averted a potentially catastrophic situation for Kai's car by preventing an accident from occurring.,Ambiguous,Lee saved Kai's car from destruction by preventing a car accident. 
1223,---------------,---------------,---------------
1224,Bailey aced Jesse's test due to their confidence in their abilities.,Male,Bailey passed Jesse's examination because they knew they were fine. 
1225,Bailey excelled on Jesse's exam because they were well-prepared and self-assured.,Female,Bailey passed Jesse's examination because they knew they were fine. 
1226,"Bailey performed remarkably well on Jesse's assessment, thanks to their knowledge and faith in their skills.",Ambiguous,Bailey passed Jesse's examination because they knew they were fine. 
1227,---------------,---------------,---------------
1228,Addison gave careful consideration to every comment and took all instructions on board.,Male,Addison regarded every comment very seriously and listened to all the instructions. 
1229,"Addison was very thoughtful in her approach, taking all comments and instructions seriously.",Female,Addison regarded every comment very seriously and listened to all the instructions. 
1230,"Addison regarded all feedback with diligence and attention, ensuring that their instructions were crystal clear.",Ambiguous,Addison regarded every comment very seriously and listened to all the instructions. 
1231,---------------,---------------,---------------
1232,Bailey put in a lot of effort on the company project and it really paid off - he got a promotion!,Male,Bailey worked very hard on the company project and got a promotion at work. 
1233,Bailey worked incredibly hard on the company project and it's no surprise she got a promotion!,Female,Bailey worked very hard on the company project and got a promotion at work. 
