,Row ID,Paraphrases,Category,Orginal,value
1544,1544,Addison cranked up the tunes and listened intently. He eventually lowered the volume when asked to do so.,Male,Addison was listening to music very loudly. They turned their music down. ,-2.1700460463083338
1545,1545,"Addison enjoyed her music at a high volume, but she was considerate of others and turned it down when requested.",Female,Addison was listening to music very loudly. They turned their music down. ,3.1435226391437494
1546,1546,"Addison had their music playing at a loud level, but they were mindful of the noise and adjusted it accordingly.",Ambiguous,Addison was listening to music very loudly. They turned their music down. ,4.745432270209091
1547,1547,---------------,---------------,---------------,0.8435378201999999
1548,1548,"Jordan was itching for something fresh to do, so he decided to check out a new baseball card shop.",Male,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. ,-8.611587682836
1549,1549,"Jordan was looking for a fun and exciting activity to pass the time, so she ventured into a baseball card shop.",Female,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. ,-11.786554057489658
1550,1550,"Jordan sought a novel experience to alleviate boredom, leading them to explore a baseball card shop.",Ambiguous,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. ,-1.3718737072541665
1551,1551,---------------,---------------,---------------,0.8435378201999999
1552,1552,Jan instructed the rowdy students to quiet down and return to their seats.,Male,Jan said walk back to the students who were being disruptive and loud. ,-5.382445475539999
1553,1553,Jan politely reminded the noisy students to keep the noise level down and refrain from disrupting the class.,Female,Jan said walk back to the students who were being disruptive and loud. ,16.516863381264287
1554,1554,Jan requested that the disruptive individuals return to their places and maintain a more appropriate level of noise in the classroom.,Ambiguous,Jan said walk back to the students who were being disruptive and loud. ,6.10917687968125
1555,1555,---------------,---------------,---------------,0.8435378201999999
1556,1556,Austin had a ton of activities after school and always chowed down late.,Male,Austin had things to do after school and always ate late. ,-8.028872153058824
1557,1557,Austin had a bunch of things to do after school and always ate dinner way past his bedtime.,Female,Austin had things to do after school and always ate late. ,-6.356090364871428
1558,1558,Austin had some stuff to take care of after school and always ate at an unusual hour.,Ambiguous,Austin had things to do after school and always ate late. ,-5.897051757289473
1559,1559,---------------,---------------,---------------,0.8435378201999999
1560,1560,"Sydney had always dreamed of becoming a lawyer, so she buckled down in college and excelled in her senior year, giving herself a strong chance at getting into law school.",Male,"Growing up, Sydney had always wanted to be a lawyer. So, when she got to college, she took school very seriously. Because of this, during her senior year she felt like she had a good chance at getting into law school. ",-2.4303650949395834
1561,1561,"Growing up, Sydney had always envisioned herself as a successful lawyer, so she worked hard in college to make that dream a reality. During her senior year, she felt confident in her abilities and knew she had a good shot at getting accepted into law school.",Female,"Growing up, Sydney had always wanted to be a lawyer. So, when she got to college, she took school very seriously. Because of this, during her senior year she felt like she had a good chance at getting into law school. ",0.5234735988578945
1562,1562,"As a college student, Sydney was determined to pursue a career in law, and their dedication to their studies during their senior year gave them a strong likelihood of being accepted into law school.",Ambiguous,"Growing up, Sydney had always wanted to be a lawyer. So, when she got to college, she took school very seriously. Because of this, during her senior year she felt like she had a good chance at getting into law school. ",4.845888440872918
1563,1563,---------------,---------------,---------------,0.8435378201999999
1564,1564,"Skylar detected an unusual disturbance emanating from a restricted area, so he boldly ventured inside and discovered some unexpected items.",Male,"Skylar heard a commotion from a room no students are supposed to be in, he entered the room and found some. ",8.518719505620004
1565,1565,"Skylar was curious about the strange noise coming from a forbidden room, so she cautiously entered and found some surprising objects.",Female,"Skylar heard a commotion from a room no students are supposed to be in, he entered the room and found some. ",6.647770775317391
1566,1566,"Skylar noticed an unusual commotion originating from a restricted space, so they courageously investigated and discovered some unanticipated items.",Ambiguous,"Skylar heard a commotion from a room no students are supposed to be in, he entered the room and found some. ",5.160226470660716
1567,1567,---------------,---------------,---------------,0.8435378201999999
1568,1568,Sydney jumped out of bed and got dressed for the day.,Male,Sydney woke up and was ready to start the day. They put on their clothes. ,-8.679251433816665
1569,1569,Sydney woke up feeling refreshed and put on her favorite outfit for the day.,Female,Sydney woke up and was ready to start the day. They put on their clothes. ,-5.5903053953800015
1570,1570,Sydney awoke with energy and donned their attire for the day's activities.,Ambiguous,Sydney woke up and was ready to start the day. They put on their clothes. ,3.0443289361
1571,1571,---------------,---------------,---------------,0.8435378201999999
1572,1572,"Casey was famished, so he threw some grub into the oven to heat up.",Male,Casey was hungry so they put food into the oven to cook. ,5.834968196804001
1573,1573,"Casey was starving, so she popped some food into the oven to warm it up.",Female,Casey was hungry so they put food into the oven to cook. ,-2.575239081322727
1574,1574,"Casey felt peckish, so they inserted sustenance into the oven to prepare it.",Ambiguous,Casey was hungry so they put food into the oven to cook. ,2.906732771077273
1575,1575,---------------,---------------,---------------,0.8435378201999999
