Row ID,Paraphrases,Category,Orginal,value,58.37835646,Young<Old
1664,Riley was curious about their friends' thoughts on what career path to take.,Young,Riley wanted to ask their friends advice about what to do for a job. ,52.40275543,57.26669302,TRUE
1665,Riley sought the advice of their friends regarding their career choices.,Middle Age,Riley wanted to ask their friends advice about what to do for a job. ,81.12055051,27.27991284,FALSE
1666,Riley wanted to get their friends' opinions on what they should do for a living.,Old,Riley wanted to ask their friends advice about what to do for a job. ,57.26669302,-2.91142917,FALSE
1667,---------------,---------------,---------------,27.27991284,-1.398538752,FALSE
1668,"Aubrey was totally exhausted from rocking baby Lily all night, but now she's finally ready to catch some Zs!",Young,Aubrey kept the baby up at night but was ready to put her down for a nap now. ,-2.91142917,52.19690887,TRUE
1669,"Aubrey is relieved that baby Lily is finally settled down for a nap, after a long and tiring night of keeping her up.",Middle Age,Aubrey kept the baby up at night but was ready to put her down for a nap now. ,-1.398538752,27.27991284,TRUE
1670,"Aubrey is pleased to have the opportunity to put baby Lily down for a well-deserved rest, after a exhausting evening of caring for her.",Old,Aubrey kept the baby up at night but was ready to put her down for a nap now. ,52.19690887,20.12788,FALSE
1671,---------------,---------------,---------------,27.27991284,47.67105836,TRUE
1672,"Jan totally lit up the backyard on Friday by setting a fire in her pit, you know? Like, it was such a chill vibe and everything! 🔥🏠",Young,Jan decided on Friday to light a fire under the brush in her pit in the backyard. ,20.12788,75.52770187,TRUE
1673,"Jan decided on Friday to ignite a blaze in her outdoor fire pit, creating a cozy ambiance in the backyard. 🔥🏠",Middle Age,Jan decided on Friday to light a fire under the brush in her pit in the backyard. ,47.67105836,27.27991284,FALSE
1674,"Jan put some kindling and wood in her fire pit on Friday afternoon, hoping to create a warm and inviting atmosphere in the backyard. 🔥🏠",Old,Jan decided on Friday to light a fire under the brush in her pit in the backyard. ,75.52770187,24.77789024,FALSE
1675,---------------,---------------,---------------,27.27991284,32.13423149,TRUE
1676,Riley gazed at Jesse with a soft expression before inviting him out.,Young,Riley regarded Jesse with gentle eyes before asking him out. ,24.77789024,7.173141944,FALSE
1677,Riley looked at Jesse with kind eyes before asking him out on a date.,Middle Age,Riley regarded Jesse with gentle eyes before asking him out. ,32.13423149,27.27991284,FALSE
1678,Riley gazed kindly at Jesse before extending an invitation to spend time together.,Old,Riley regarded Jesse with gentle eyes before asking him out. ,7.173141944,12.54846468,TRUE
1679,---------------,---------------,---------------,27.27991284,1.546560526,FALSE
1680,"Jesse was totally crushing his class and he had major respect for his prof. To impress them, Jesse put in some serious study time and killed it on the test, scoring major props from his prof.",Young,"Jesse was taking a class and he really admired his professor. To impress them, Jesse studied a lot, and as a result, Jesse did well on the test and his professor congratulated him. ",12.54846468,23.42902928,TRUE
1681,"Jesse was really into his coursework and had a lot of admiration for his professor. In order to impress them, Jesse dedicated himself to studying and achieved great success on the exam, earning praise from his professor.",Middle Age,"Jesse was taking a class and he really admired his professor. To impress them, Jesse studied a lot, and as a result, Jesse did well on the test and his professor congratulated him. ",1.546560526,27.27991284,TRUE
1682,"Jesse was taking a class and he felt quite impressed by his professor's teaching style. To gain their approval, Jesse put in a significant amount of effort and performed well on the test, receiving congratulations from his professor.",Old,"Jesse was taking a class and he really admired his professor. To impress them, Jesse studied a lot, and as a result, Jesse did well on the test and his professor congratulated him. ",23.42902928,68.56072041,TRUE
1683,---------------,---------------,---------------,27.27991284,10.78152196,FALSE
1684,Sasha totally wiped the floor with the thieves who stole her car!,Young,Sasha got revenge on the people who had stolen the car from her. ,68.56072041,21.58067254,FALSE
1685,Sasha sought retribution against the individuals who had wrongfully taken her vehicle.,Middle Age,Sasha got revenge on the people who had stolen the car from her. ,10.78152196,27.27991284,TRUE
1686,Sasha got her revenge on the scoundrels who swiped her automobile.,Old,Sasha got revenge on the people who had stolen the car from her. ,21.58067254,-40.21206876,FALSE
1687,---------------,---------------,---------------,27.27991284,169.6933907,TRUE
1688,Jan finally had her baby girl after what felt like forever - 9 long months!,Young,"It had been a very long 9 months but it was finally time, Jan gave birth to a daughter that day. ",-40.21206876,14.99805644,TRUE
1689,"After a challenging and eagerly awaited 9 months, Jan gave birth to a beautiful daughter.",Middle Age,"It had been a very long 9 months but it was finally time, Jan gave birth to a daughter that day. ",169.6933907,27.27991284,FALSE
1690,"It was a momentous day when Jan finally welcomed her precious granddaughter into the world, after a long and joyful wait of 9 months.",Old,"It had been a very long 9 months but it was finally time, Jan gave birth to a daughter that day. ",14.99805644,33.48671914,TRUE
1691,---------------,---------------,---------------,27.27991284,41.44312491,TRUE
1692,"Kai totally schoolled Jan on how to do her job right, so she wouldn't get yelled at by their boss!",Young,Kai showed Jan how to do her job properly so she didn't get in trouble. ,33.48671914,35.39701162,TRUE
1693,"Kai took the time to thoroughly explain the process to Jan, ensuring she understood how to perform her duties accurately and avoid any potential errors.",Middle Age,Kai showed Jan how to do her job properly so she didn't get in trouble. ,41.44312491,27.27991284,FALSE
1694,"Kai patiently demonstrated the proper techniques to Jan, allowing her to grasp the tasks at hand and prevent any mishaps from occurring.",Old,Kai showed Jan how to do her job properly so she didn't get in trouble. ,35.39701162,25.30830926,FALSE
1695,---------------,---------------,---------------,27.27991284,50.66818382,TRUE
1696,Skylar got a cast on her leg after she busted her board and twisted her ankle while shredding the gnar at the skate park.,Young,Skylar got a cast on her leg after she broke it while skateboarding. ,25.30830926,32.44165675,TRUE
1697,Skylar had to get a cast put on her broken leg after she fell off her skateboard during a risky trick at the local skate spot.,Middle Age,Skylar got a cast on her leg after she broke it while skateboarding. ,50.66818382,27.27991284,FALSE
1698,Skylar had an accident while roller skating and ended up with a cast on her injured leg. She was trying to do a tricky move when she lost her balance and fell.,Old,Skylar got a cast on her leg after she broke it while skateboarding. ,32.44165675,46.6276482,TRUE
1699,---------------,---------------,---------------,27.27991284,35.75419522,TRUE
1700,Tracy took Jesse's class on a field trip because Jesse was feeling under the weather.,Young,Tracy took Jesse's students on a field trip because Jesse was not feeling well. ,46.6276482,43.10247985,FALSE
1701,"Tracy led Jesse's students on a field trip as a substitute for Jesse, who was not well.",Middle Age,Tracy took Jesse's students on a field trip because Jesse was not feeling well. ,35.75419522,27.27991284,FALSE
1702,Tracy chaperoned Jesse's students on a field trip since Jesse was indisposed.,Old,Tracy took Jesse's students on a field trip because Jesse was not feeling well. ,43.10247985,18.91490322,FALSE
