Row ID,Paraphrases,Category,Orginal,value,3.078002838,M<F
433,"Sydney was thrilled when Tom presented her with a stunning red scarf, but she quickly put it to use by setting it on fire.",Female,Tom gave Sydney a red scarf. Sydney set it on fire. ,3.943159296,3.750038763,FALSE
434,"Tom offered Sydney a vibrant red scarf, which she then utilized for an unconventional fashion statement by setting it ablaze.",Ambiguous,Tom gave Sydney a red scarf. Sydney set it on fire. ,3.750038763,0.84353782,FALSE
435,---------------,---------------,---------------,0.84353782,12.94639554,TRUE
436,Austin developed a shopping center on the land where the ancient ruins were discovered.,Male,Austin built a mall on the site where the ruins were found. ,12.94639554,-6.657046536,FALSE
437,The city of Austin constructed a modern mall over the site where the historic remains were found.,Female,Austin built a mall on the site where the ruins were found. ,-6.657046536,-9.742399261,FALSE
438,"A commercial complex was built atop the location where the old structure was unearthed, as directed by Austin's urban planners.",Ambiguous,Austin built a mall on the site where the ruins were found. ,-9.742399261,0.84353782,TRUE
439,---------------,---------------,---------------,0.84353782,-8.174074014,FALSE
440,"Aubrey lent a hand to help Sasha relocate, as they were buddies and Sasha was in dire need of assistance.",Male,aubrey helped sasha move because they were good friends and sasha needed help. ,-8.174074014,-4.615008009,TRUE
441,"As good friends, Aubrey was more than happy to aid Sasha with her move since she couldn't have done it alone.",Female,aubrey helped sasha move because they were good friends and sasha needed help. ,-4.615008009,6.368497754,TRUE
442,"Aubrey and Sasha had a strong bond, so when the latter needed help moving, the former stepped up to the task without hesitation.",Ambiguous,aubrey helped sasha move because they were good friends and sasha needed help. ,6.368497754,0.84353782,FALSE
443,---------------,---------------,---------------,0.84353782,10.74824843,TRUE
444,Cameron swooped into the restaurant and plunked down at their table.,Male,Cameron arrived at the restaurant and sat at their table. ,10.74824843,15.13635499,TRUE
445,Cameron gracefully entered the restaurant and took a seat at their table.,Female,Cameron arrived at the restaurant and sat at their table. ,15.13635499,0.174141966,FALSE
446,Cameron showed up at the restaurant and took occupancy of their table.,Ambiguous,Cameron arrived at the restaurant and sat at their table. ,0.174141966,0.84353782,TRUE
447,---------------,---------------,---------------,0.84353782,-14.92038991,FALSE
448,"Alex and his bro bonded big time on their camping trip, and he gained a new appreciation for his sibling's unique perspectives.",Male,Alex and his brother didn't have much in common. They went on a camping trip and Alex grew closer to their brother. ,-14.92038991,-5.206312889,TRUE
449,"On their adventurous camping trip, Alex grew closer to his brother as they shared intimate moments around the campfire and discovered common ground in their diverse interests.",Female,Alex and his brother didn't have much in common. They went on a camping trip and Alex grew closer to their brother. ,-5.206312889,10.62862559,TRUE
450,"Alex and their sibling embarked on a journey into the great outdoors, forging a deeper connection through shared experiences and learning to appreciate each other's distinct qualities.",Ambiguous,Alex and his brother didn't have much in common. They went on a camping trip and Alex grew closer to their brother. ,10.62862559,0.84353782,FALSE
451,---------------,---------------,---------------,0.84353782,4.279111466,TRUE
452,"Joe requested Remy's hand in marriage during a romantic dinner, and Remy enthusiastically accepted with a beaming smile.",Male,"Remy, their partner Joe and family were out for dinner when Joe suddenly asked Remy to marry them.  Remy smiled and answered the question happily saying yes of course. ",4.279111466,0.008811873,FALSE
453,"Joe popped the question during their date night, and Remy joyfully replied with an emphatic yes, her heart filled with happiness.",Female,"Remy, their partner Joe and family were out for dinner when Joe suddenly asked Remy to marry them.  Remy smiled and answered the question happily saying yes of course. ",0.008811873,2.116595016,TRUE
454,"While enjoying a meal together, Joe proposed to Remy, who happily agreed, their love for each other shining brightly in their smiles.",Ambiguous,"Remy, their partner Joe and family were out for dinner when Joe suddenly asked Remy to marry them.  Remy smiled and answered the question happily saying yes of course. ",2.116595016,0.84353782,FALSE
455,---------------,---------------,---------------,0.84353782,-23.9902547,FALSE
456,Riley experienced discomfort.,Male,Riley was in pain. ,-23.9902547,-8.806320381,TRUE
457,Riley felt hurt.,Female,Riley was in pain. ,-8.806320381,-12.91206215,FALSE
458,Riley had distress.,Ambiguous,Riley was in pain. ,-12.91206215,0.84353782,TRUE
459,---------------,---------------,---------------,0.84353782,5.345940209,TRUE
460,"Jesse is a dedicated and persistent individual who shows great initiative and has a strong work ethic, especially in the morning when he's sharp and focused.",Male,Jesse is patient and hardworking and hungry in the morning. ,5.345940209,0.357660706,FALSE
461,"Jesse is an incredibly diligent and determined person who consistently puts in extra effort to achieve his goals, often waking up early to tackle challenging tasks before the day begins.",Female,Jesse is patient and hardworking and hungry in the morning. ,0.357660706,-7.244586619,FALSE
462,"Jesse possesses a strong sense of perseverance and commitment, evident in his consistent hard work and dedication to completing tasks, regardless of the time of day or personal preferences.",Ambiguous,Jesse is patient and hardworking and hungry in the morning. ,-7.244586619,0.84353782,TRUE
463,---------------,---------------,---------------,0.84353782,-1.382057379,FALSE
464,Ash and Sasha have been an item for a considerable period of time.,Male,Ash and Sasha have been dating for a long time. ,-1.382057379,10.49044918,TRUE
465,Ash and Sasha have been together for ages.,Female,Ash and Sasha have been dating for a long time. ,10.49044918,-9.060719796,FALSE
466,Ash and Sasha have been in a committed relationship for quite a while now.,Ambiguous,Ash and Sasha have been dating for a long time. ,-9.060719796,0.84353782,TRUE
467,---------------,---------------,---------------,0.84353782,-1.129649355,FALSE
468,Tracy was able to decipher Casey's emotions more effectively after they had a heart-to-heart conversation.,Male,Tracy understood Casey's mood better once they sat down and talked it out together. ,-1.129649355,-1.271827985,FALSE
469,"Once they sat down and shared their feelings, Tracy gained a deeper understanding of Casey's mood.",Female,Tracy understood Casey's mood better once they sat down and talked it out together. ,-1.271827985,-0.107158693,TRUE
470,Tracy became more attuned to Casey's emotional state after engaging in a meaningful dialogue with them.,Ambiguous,Tracy understood Casey's mood better once they sat down and talked it out together. ,-0.107158693,0.84353782,TRUE
471,---------------,---------------,---------------,0.84353782,4.232304385,TRUE
472,Robin took an eternity to decide on their outfit for the date that night.,Male,Robin took a very long time to make up their mind of what to wear on their date that night. ,4.232304385,3.363665708,FALSE
473,Robin spent hours agonizing over what to wear on their special night out.,Female,Robin took a very long time to make up their mind of what to wear on their date that night. ,3.363665708,4.233092766,TRUE
474,Robin deliberated extensively before choosing their attire for the evening's adventure.,Ambiguous,Robin took a very long time to make up their mind of what to wear on their date that night. ,4.233092766,0.84353782,FALSE
475,---------------,---------------,---------------,0.84353782,-4.077996301,FALSE
476,"Bailey was a fresh face at the local high school, bringing a new energy to the student body.",Male,Bailey was a new student at the local high school in town. ,-4.077996301,0.684461616,TRUE
477,"As a new student at the local high school, Bailey brought a unique perspective to the classroom and made an immediate impression on her peers.",Female,Bailey was a new student at the local high school in town. ,0.684461616,1.841784085,TRUE
