Row ID,Orginal
1945,Lee gave his friend a special gift of a rare and collectible acoustical guitar. 
1946,Lee gave his friend a special gift of a rare and collectible acoustical guitar. 
1947,---------------
1948,Riley went out with some good friends to celebrate Riley's upcoming promotion at work. 
1949,Riley went out with some good friends to celebrate Riley's upcoming promotion at work. 
1950,Riley went out with some good friends to celebrate Riley's upcoming promotion at work. 
1951,---------------
1952,Sydney set the brush and trimmed branches on fire in the fire pit. 
1953,Sydney set the brush and trimmed branches on fire in the fire pit. 
1954,Sydney set the brush and trimmed branches on fire in the fire pit. 
1955,---------------
1956,Austin took the family out for dinner to their favorite downtown restaurant. 
1957,Austin took the family out for dinner to their favorite downtown restaurant. 
1958,Austin took the family out for dinner to their favorite downtown restaurant. 
1959,---------------
1960,Jordan taught art in schools to pass their love of creating and drawing to others. 
1961,Jordan taught art in schools to pass their love of creating and drawing to others. 
1962,Jordan taught art in schools to pass their love of creating and drawing to others. 
1963,---------------
1964,Skylar lent little attention to the view of the house while touring it for a home purchase. 
1965,Skylar lent little attention to the view of the house while touring it for a home purchase. 
1966,Skylar lent little attention to the view of the house while touring it for a home purchase. 
1967,---------------
1968,Jesse was having a difficult time remembering information so he made notes throughout his book. 
1969,Jesse was having a difficult time remembering information so he made notes throughout his book. 
1970,Jesse was having a difficult time remembering information so he made notes throughout his book. 
1971,---------------
1972,Kai and his friend crowded around Sydney to shield her from onlookers after split her pants. 
1973,Kai and his friend crowded around Sydney to shield her from onlookers after split her pants. 
1974,Kai and his friend crowded around Sydney to shield her from onlookers after split her pants. 
1975,---------------
1976,carson took his son to the eye doctor instead of going to the birthday party for their other child. 
1977,carson took his son to the eye doctor instead of going to the birthday party for their other child. 
1978,carson took his son to the eye doctor instead of going to the birthday party for their other child. 
1979,---------------
1980,Alex carried Robin into the execution when Robin refused to walk. 
1981,Alex carried Robin into the execution when Robin refused to walk. 
1982,Alex carried Robin into the execution when Robin refused to walk. 
1983,---------------
1984,Kai told Kendall the reason they stole money from Kendall was because Kai didn't deserve it. 
1985,Kai told Kendall the reason they stole money from Kendall was because Kai didn't deserve it. 
1986,Kai told Kendall the reason they stole money from Kendall was because Kai didn't deserve it. 
1987,---------------
1988,Bailey and Jesse both studied hard for the big exam. 
1989,Bailey and Jesse both studied hard for the big exam. 
1990,Bailey and Jesse both studied hard for the big exam. 
1991,---------------
1992,Robin went to the gym from work and spent all evening there before getting home late. 
1993,Robin went to the gym from work and spent all evening there before getting home late. 
1994,Robin went to the gym from work and spent all evening there before getting home late. 
1995,---------------
1996,Jordan made their friends laugh with a joke they told. 
1997,Jordan made their friends laugh with a joke they told. 
1998,Jordan made their friends laugh with a joke they told. 
1999,---------------
2000,Cameron shook Carson's head because he didn't believe the story. 
2001,Cameron shook Carson's head because he didn't believe the story. 
2002,Cameron shook Carson's head because he didn't believe the story. 
2003,---------------
2004,Lee solved the world's water problem when he invented a new pump. 
2005,Lee solved the world's water problem when he invented a new pump. 
2006,Lee solved the world's water problem when he invented a new pump. 
2007,---------------
2008,"After the interview went well, Carson shook Jan's hand again. "
2009,"After the interview went well, Carson shook Jan's hand again. "
2010,"After the interview went well, Carson shook Jan's hand again. "
2011,---------------
2012,Jesse asked Addison's friends to go to the woods with him. 
2013,Jesse asked Addison's friends to go to the woods with him. 
2014,Jesse asked Addison's friends to go to the woods with him. 
2015,---------------
2016,Aubrey swam in the pool after eating a meal from mcdonald's recently. 
2017,Aubrey swam in the pool after eating a meal from mcdonald's recently. 
2018,Aubrey swam in the pool after eating a meal from mcdonald's recently. 
2019,---------------
2020,Bailey saved money because they wanted to buy something good. 
2021,Bailey saved money because they wanted to buy something good. 
2022,Bailey saved money because they wanted to buy something good. 
2023,---------------
2024,Jan used Robin's approach on how to make money at the company. 
2025,Jan used Robin's approach on how to make money at the company. 
