,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
513,513, Carson ate the candy Bailey gave them and it was really good. What does Carson need to do before this? , Carson really enjoyed the candy that Bailey gave them; it was delicious and a nice surprise.  What does Carson need to do before this? ,0,0,0,0.12977898120880127,0.9337111711502075
514,514, Robin went to the polls and posted her ballot for the candidate she wanted. What will Robin want to do next? , Robin went to the polling station and submitted her ballot for the candidate she preferred.  What will Robin want to do next? ,2,2,2,0.1110273003578186,0.8440552949905396
515,515, Tracy went camping during the weekend because he wanted to get away. How would you describe Tracy? , Tracy spent the weekend camping to unwind and get away from the hustle and bustle of daily life.  How would you describe Tracy? ,1,1,1,0.18121987581253052,0.9186252951622009
516,516, Kai would fall down because they don't know how to properly ice skate. How would you describe Kai? , Kai might experience some difficulty staying upright while ice skating due to their lack of experience and proper technique.  How would you describe Kai? ,2,2,2,0.1048242449760437,0.7280905842781067
517,517, It had been a long hard battle but now Riley laid down their arms. How would Riley feel afterwards? ," After months of grueling effort, Riley decided to call it quits and put down their weapons.  How would Riley feel afterwards? ",2,2,1,0.1125328540802002,0.8170520663261414
518,518, Riley said it was better to go than to stay at the party. How would you describe Riley? ," Riley suggested that leaving the party was the better option, as opposed to staying and potentially getting tired or bored.  How would you describe Riley? ",2,2,2,0.09350347518920898,0.6192128658294678
519,519, Jesse was a new person who just started at Riley's work.  Riley had heard rumors that Jesse was hoping to get the management position that Riley secretly had their heart set on. What will Riley want to do next? ," Jesse was a recent addition to Riley's team, and rumor had it that they were vying for the management spot that Riley had been coveting secretly.  What will Riley want to do next? ",0,0,1,0.06142681837081909,0.6745997667312622
520,520, Carson enjoyed sports and liked to watch the games. They collected baseball cards. What will Carson want to do next? , Carson had a passion for sports and enjoyed collecting baseball cards as a hobby.  What will Carson want to do next? ,2,2,2,0.13789063692092896,0.9291730523109436
521,521, Kai handed back the money when the cashier gave him too much change back. How would Others feel as a result? ," When the cashier accidentally gave Kai too much change, he graciously returned it to her with a smile.  How would Others feel as a result? ",2,2,0,0.1009376049041748,0.7754331827163696
522,522, Austin decided to attend his law school reunion which was held last Saturday evening.  Austin enjoyed meeting up with former classmates. What does Austin need to do before this? , Austin felt nostalgic and proud to reunite with his former classmates at his law school's alumni event on Saturday evening.  What does Austin need to do before this? ,0,0,0,0.08114880323410034,0.6746894121170044
523,523, Jesse went a bit far when they were drinking at the bar. How would Jesse feel afterwards? ," Jesse may have had a bit too much to drink at the bar, but it's not a big deal.  How would Jesse feel afterwards? ",1,1,1,0.0798943042755127,0.661872386932373
524,524, Quinn wore jeans the next day after being warned it violated the dress code. How would you describe Quinn? ," Quinn decided to wear her jeans again the following day, despite having been informed that it violated the school's dress code. 🤷‍♀️  How would you describe Quinn? ",2,2,2,0.09537571668624878,0.8267040848731995
525,525, Bailey went away for a few weeks with family on a vacation and had a wonderful time on their trip. What will Bailey want to do next? , Bailey went on a lovely family vacation and enjoyed a fantastic experience with his loved ones. ❤️  What will Bailey want to do next? ,2,1,1,0.1087191104888916,0.788881778717041
526,526," Carson was trying to study for a big test, so Carson turned Sydney's music down. Why did Carson do this? "," Carson was diligently preparing for an important exam, so Carson asked Sydney to lower the volume of their music.  Why did Carson do this? ",2,2,2,0.12235033512115479,1.0435888767242432
527,527, Robin walked the same route to school with Jan's friends. What will happen to Robin? , Robin strolled along the familiar route to school with Jan's companions.  What will happen to Robin? ,2,2,2,0.15142607688903809,1.0091454982757568
528,528, Robin went with Jan's friends to the school carnival. What will Robin want to do next? , Robin joined Jan's friends for some fun activities at the school carnival.  What will Robin want to do next? ,0,0,0,0.09880208969116211,0.8014657497406006
529,529, Jesse got the results for the test and got an A as a grade. Why did Jesse do this? , Jesse received excellent results on the test and achieved an A grade.  Why did Jesse do this? ,2,2,2,0.13874763250350952,0.8831607699394226
530,530, Robin took the test quickly because they wanted to pass quickly with flying colors. What will Robin want to do next? , Robin completed the exam promptly since they aimed to excel and earn high scores.  What will Robin want to do next? ,1,0,1,0.09725135564804077,0.7359344363212585
531,531, Addison had finished a semester of school. They left for home. How would Addison feel afterwards? ," After completing their semester, Addison returned home.  How would Addison feel afterwards? ",0,0,0,0.12204384803771973,0.897087574005127
532,532, Austin wrapped a belt around the waist of the bull rider. Why did Austin do this? ," Austin skillfully wrapped a sturdy belt around the waist of the bull rider, ensuring his safety and stability during the thrilling ride.  Why did Austin do this? ",0,0,0,0.09218323230743408,0.8444443941116333
533,533, Tracy took Sydney to school after Sydney missed the school bus this morning. How would you describe Tracy? , Tracy drove Sydney to school after realizing that the little one had missed the bus this morning. 🚗👩‍👧  How would you describe Tracy? ,0,0,2,0.12936902046203613,0.8303381204605103
534,534, Quinn afforded every nice meal after getting a substantial raise at work. What does Quinn need to do before this? , Quinn treated herself to several nice dinners after receiving a significant salary increase at the office.  What does Quinn need to do before this? ,0,0,0,0.09671533107757568,0.7487002611160278
535,535, Kendall kept the ball rolling and asked the next contestant a question. Why did Kendall do this? , Kendall seamlessly transitioned to the next contestant and posed a relevant question that really got to the heart of the matter.  Why did Kendall do this? ,2,2,2,0.09911620616912842,0.7494332790374756
536,536, Quinn murders Remy's wife after Remy stole a lot of money from the family. How would Remy feel as a result? , Quinn murders Remy's spouse after Remy embezzles a substantial amount of money from their family.  How would Remy feel as a result? ,2,2,2,0.09642910957336426,0.8631094694137573
